gender,points,badges_cnt,user_grade,user_city,has_teacher_cnt,is_self_coach,has_student_cnt,belongs_to_class_cnt,has_class_cnt,total_sec_taken,is_correct
unspecified,8175,0,7,chc,0,0,0,0,0,6.888888888888889,1
male,7950,0,7,chc,1,0,0,0,0,15.964285714285714,1
male,5625,0,7,chc,0,0,0,0,0,18.70967741935484,1
unspecified,23907,10,7,kh,0,0,0,0,0,19.539473684210527,1
unspecified,9600,0,7,chc,0,0,0,0,0,12.2,1
unspecified,32250,3,7,chc,0,0,0,0,0,16.71875,1
female,98933,24,7,tc,0,0,0,0,0,109.9672131147541,1
unspecified,7650,1,7,chc,0,0,0,0,0,12.133333333333333,1
female,39602,2,7,chc,0,0,0,0,0,10.937888198757763,1
unspecified,21010,1,7,chc,0,0,0,0,0,11.772151898734178,1
female,6075,1,7,chc,0,0,0,0,0,19.4,1
male,15525,1,7,chc,0,0,0,0,0,9.3,1
female,4875,0,7,chc,0,0,0,0,0,10.59375,1
female,5805,0,7,chc,0,0,0,0,0,40.7,1
unspecified,3300,0,7,chc,0,0,0,0,0,25.0,1
unspecified,4635,0,7,chc,0,0,0,0,0,10.379310344827584,1
unspecified,19635,1,7,chc,0,0,0,0,0,13.557377049180328,1
unspecified,27694,5,7,ntpc,0,0,0,0,0,18.41176470588235,1
unspecified,1800,0,7,chc,0,0,0,0,0,5.2,1
unspecified,4350,0,7,chc,0,0,0,0,0,11.827586206896552,1
male,4500,0,7,chc,0,0,0,0,0,14.35,1
male,27332,4,7,hc,1,0,0,1,0,44.8421052631579,1
male,7560,0,7,chc,0,0,0,0,0,19.89583333333333,1
unspecified,8850,0,7,chc,0,0,0,0,0,31.77777777777778,1
female,6585,0,7,chc,0,0,0,0,0,10.84,1
unspecified,15285,1,7,chc,0,0,0,0,0,10.736842105263158,1
male,8325,0,7,chc,0,0,0,0,0,13.266666666666667,1
no_value,1109,0,7,tp,0,0,0,0,0,42.66666666666666,1
male,4200,0,7,chc,0,0,0,0,0,13.266666666666667,1
male,6675,0,8,chc,0,0,0,0,0,16.27027027027027,1
male,38575,4,8,chc,0,0,0,0,0,11.130434782608695,1
no_value,22378,5,8,tp,0,0,0,0,0,23.73333333333333,1
male,7935,1,8,chc,0,0,0,0,0,10.11111111111111,1
female,5700,1,8,chc,0,0,0,0,0,13.05,1
no_value,7860,0,8,tc,1,0,0,1,0,13.333333333333334,1
male,32925,8,8,chc,1,0,0,1,0,17.87142857142857,1
no_value,4671,0,8,tn,0,0,0,0,0,34.43478260869565,1
no_value,34019,6,8,tc,0,0,0,0,0,40.26229508196721,1
male,38462,3,8,tc,0,0,0,0,0,28.105882352941176,1
female,7064,0,8,hc,1,0,0,1,0,11.8,1
unspecified,80254,8,8,tn,1,0,0,1,0,66.25,1
no_value,11641,2,8,tp,0,0,0,0,0,21.666666666666668,0
female,1950,0,8,ptc,0,0,0,0,0,16.454545454545453,1
no_value,4386,0,8,tp,0,0,0,0,0,17.285714285714285,1
no_value,2475,0,8,tp,0,0,0,0,0,8.6,1
no_value,27293,1,8,tc,1,0,0,1,0,12.578947368421051,1
female,3600,0,8,chc,0,0,0,0,0,10.0,1
no_value,38980,6,8,tc,0,0,0,0,0,41.09929078014184,1
male,14755,3,8,chc,0,0,0,0,0,14.390625,1
unspecified,21180,5,8,tp,0,0,0,0,0,9.090909090909092,1
male,34774,7,8,chc,0,0,0,0,1,13.394736842105264,1
no_value,2010,0,8,ntpc,0,0,0,0,0,35.583333333333336,1
no_value,5880,0,8,tc,1,0,0,1,0,10.892857142857142,1
male,7125,1,8,chc,0,0,0,0,0,8.666666666666666,1
male,5985,1,8,chc,0,0,0,0,0,9.081632653061224,1
no_value,187106,10,8,ntpc,0,0,0,0,0,66.51228070175439,1
no_value,1379,0,8,tc,0,0,0,0,0,90.0,1
male,4425,0,8,chc,0,0,0,0,0,12.666666666666666,1
female,26200,1,8,hlc,0,0,0,0,0,12.782608695652174,1
male,64235,4,8,chc,0,0,0,0,0,13.868852459016392,1
unspecified,8235,0,8,chc,1,0,0,0,0,10.64,1
no_value,560,1,8,ty,0,0,0,0,0,0.0,0
male,7500,0,8,chc,0,0,0,0,0,12.6,1
male,4650,0,8,chc,0,0,0,0,0,10.458333333333334,1
male,68065,9,8,chc,0,0,0,0,0,9.582978723404254,1
no_value,6750,0,8,tc,1,0,0,1,0,13.842105263157896,1
no_value,129641,49,8,tn,0,0,0,0,0,42.59,1
no_value,22428,3,8,tc,1,0,0,1,0,11.642857142857142,1
no_value,11475,1,8,tc,1,0,0,1,0,8.823529411764707,1
unspecified,1575,0,8,chc,0,0,0,0,0,26.77777777777778,1
male,2100,0,8,chc,0,0,0,0,0,12.583333333333334,1
no_value,6782,0,8,tc,1,0,0,1,0,13.11111111111111,1
no_value,3750,0,8,ntpc,0,0,0,0,0,55.0,1
no_value,238985,37,9,kh,0,0,0,0,0,57.09263157894737,1
no_value,12525,3,9,chc,1,0,0,1,0,46.36363636363637,1
no_value,12375,4,9,ylc,1,0,0,1,0,27.545454545454547,1
no_value,64728,11,9,tc,1,0,0,1,0,47.064,1
no_value,461,0,9,tp,0,0,0,0,0,12.5,0
no_value,35160,1,9,hlc,0,0,0,0,0,25.346153846153847,1
no_value,3559,0,9,tp,0,0,0,0,0,174.83333333333334,1
female,5285,0,9,tp,0,0,0,0,0,15.352941176470589,1
no_value,1566,0,9,ylc,1,0,0,1,0,57.285714285714285,0
male,12825,3,9,ylc,1,0,0,1,0,90.0,1
male,10050,1,10,chc,0,0,0,0,0,19.96,1
no_value,1864,0,10,tc,1,0,0,1,0,59.6,0
no_value,74679,22,10,ntpc,0,0,0,0,0,86.58620689655173,1
female,5025,0,10,ntpc,0,0,0,0,0,15.714285714285714,1
no_value,5140,0,10,tp,0,0,0,0,0,5.9,1
no_value,13984,7,10,kh,0,0,0,0,0,63.66666666666666,0
no_value,17984,6,10,kh,0,0,0,0,0,29.166666666666668,1
no_value,3889,1,10,ty,0,0,0,0,0,37.66666666666666,0
female,209326,25,11,ntpc,0,0,0,0,0,28.80722891566265,1
male,5443,0,11,chc,0,0,0,0,0,10.285714285714286,1
male,4800,1,11,chc,0,0,0,0,0,11.636363636363637,1
no_value,12510,3,11,ptc,1,0,0,1,0,54.18181818181818,1
no_value,62547,4,12,cy,1,0,0,1,0,63.256410256410255,1
no_value,671,0,12,tp,0,0,0,0,0,66.0,0
no_value,9412,1,12,tp,1,0,0,1,0,295.0,0
female,261031,13,1,tp,1,0,0,1,1,30.95336787564767,1
male,14680,1,1,ntpc,1,0,0,1,0,29.33333333333333,1
no_value,14207,3,1,kh,0,0,0,0,0,71.58333333333333,1
male,116532,11,2,ty,0,0,0,0,0,33.06711409395973,1
male,19068,6,2,ptc,1,0,0,1,0,25.00840336134453,1
no_value,27032,2,3,ntpc,0,0,0,0,0,50.84,1
no_value,36665,3,3,ptc,0,0,0,0,0,32.19444444444444,1
no_value,23663,2,3,tc,0,0,0,0,0,32.34027777777778,1
female,776503,79,3,kh,0,0,0,0,0,40.77909407665505,1
no_value,34553,8,3,ntpc,0,0,0,0,0,18.21978021978022,1
no_value,56415,11,3,tp,1,0,0,1,0,72.23809523809524,1
no_value,5850,0,3,tc,0,0,0,0,0,29.0,1
no_value,271035,33,3,ty,1,0,0,1,0,98.97859690844231,1
unspecified,157017,9,4,tc,0,0,0,0,0,28.39453125,1
male,168952,20,4,ylc,0,0,0,0,0,49.02678571428572,1
no_value,20315,10,4,tp,1,0,0,1,0,83.10909090909091,1
unspecified,72998,15,4,ntpc,0,0,0,0,0,29.16888888888889,1
no_value,3000,0,4,ty,0,0,0,0,0,23.4375,1
no_value,26243,3,4,tp,1,0,0,0,0,79.1219512195122,1
male,33324,6,5,tp,0,0,0,0,0,122.42857142857144,0
female,7726,0,5,ntpc,0,0,0,0,0,34.333333333333336,1
unspecified,131913,23,5,tc,1,0,0,0,0,79.19805194805195,1
male,142820,36,5,tc,1,0,0,2,0,51.22100656455142,1
unspecified,17452,2,5,tp,1,0,0,1,0,86.34883720930233,0
male,46245,22,5,tp,0,0,0,0,0,41.36734693877551,1
no_value,10280,1,5,tc,0,0,0,0,0,271.4,1
no_value,7800,0,5,tp,0,0,0,0,0,29.70833333333333,1
no_value,17993,1,5,ty,0,0,0,0,0,32.96666666666667,1
male,205965,57,6,tc,1,0,0,0,0,30.024489795918367,1
no_value,5460,0,6,ntpc,0,0,0,0,0,51.78260869565217,1
female,10435,1,6,tn,0,0,0,0,0,111.62745098039215,1
no_value,47752,11,6,ty,0,0,0,0,0,19.364864864864863,1
no_value,1345,0,6,tp,1,0,0,1,0,29.166666666666668,1
no_value,1151,0,6,ty,0,0,0,0,0,75.0,1
no_value,28493,5,6,kh,0,0,0,0,0,21.68421052631579,1
male,38631,11,6,tp,0,0,0,0,0,34.597972972972975,1
no_value,7217,1,6,ty,0,0,0,0,0,75.0,1
no_value,39747,7,6,ty,0,0,0,0,0,40.67105263157895,1
no_value,161730,23,6,ntpc,0,0,0,0,1,48.17079889807162,1
female,22181,2,6,tp,0,0,0,0,0,58.18446601941748,1
no_value,8612,0,6,ntpc,1,0,0,3,0,69.61538461538461,1
female,4238,0,6,ntpc,0,0,0,0,0,54.75,1
no_value,7194,0,7,ntpc,0,0,0,0,0,9.2,1
no_value,5781,0,7,tc,0,0,0,0,0,55.75,1
no_value,2490,0,7,tp,0,0,0,0,0,84.875,1
no_value,38346,1,7,ntpc,0,0,0,0,0,69.72139303482587,1
no_value,3778,0,7,ntpc,0,0,0,0,0,10.625,1
no_value,20769,2,7,tp,0,0,0,0,0,35.8235294117647,1
male,101066,28,8,ntpc,1,0,0,1,0,37.0,1
no_value,9660,3,8,tc,0,0,0,0,0,20.916666666666668,1
unspecified,35250,7,8,tc,1,0,0,1,0,36.63934426229508,1
no_value,128837,34,8,ylc,1,0,0,1,0,85.0,1
female,63825,18,8,tc,1,0,0,1,0,22.98795180722892,1
no_value,60264,19,9,ntpc,0,0,0,0,0,44.0,1
no_value,10098,1,9,ntpc,0,0,0,0,0,51.775,1
no_value,3837,0,9,kh,0,0,0,0,0,91.85714285714286,1
no_value,18860,6,9,tp,0,0,0,0,0,25.807692307692307,1
male,54086,10,10,tc,3,0,0,3,0,50.8,1
male,12476,1,12,tp,0,0,0,0,0,23.355263157894736,1
no_value,1590,0,1,tn,0,0,0,0,0,27.8,1
no_value,31736,5,2,ntpc,1,0,0,1,0,23.69672131147541,1
unspecified,82606,8,2,tp,0,0,0,0,0,55.946969696969695,1
female,532903,117,2,ptc,2,0,0,3,0,51.222504230118446,1
male,38907,3,2,ntpc,1,0,0,1,0,40.96875,1
male,59480,17,2,ylc,2,0,0,1,0,28.375,1
no_value,304667,32,3,cy,1,0,0,1,0,32.66926829268293,1
male,47330,7,3,tp,1,0,0,1,0,53.02777777777778,1
unspecified,35887,6,3,ntpc,1,0,0,1,0,24.83009708737864,1
female,208653,30,3,tc,0,0,0,0,0,43.62546816479401,1
unspecified,1078,1,3,ntpc,1,0,0,0,0,7.090909090909091,0
no_value,182942,22,4,cy,1,0,0,1,0,48.845982142857146,1
female,234780,55,4,chc,1,0,0,1,0,72.65264928511354,1
female,104894,11,4,ptc,1,0,0,0,0,50.472527472527474,1
no_value,1125,0,4,tp,0,0,0,0,0,59.333333333333336,1
female,35943,3,4,ntpc,1,0,0,1,0,48.65116279069768,1
no_value,217045,20,4,cy,1,0,0,1,0,38.88180404354588,1
no_value,213841,53,4,cy,1,0,0,1,0,31.288372093023256,0
no_value,22302,2,4,tp,0,0,0,0,0,13.77777777777778,1
no_value,150319,23,4,cy,1,0,0,1,0,51.06542056074766,1
no_value,11265,1,4,tc,0,0,0,0,0,39.08108108108108,1
male,338619,36,4,cy,1,0,0,1,0,31.525838621940164,1
no_value,42089,1,4,tp,1,0,0,1,0,109.79816513761467,1
no_value,203065,15,4,cy,1,0,0,1,0,33.00845665961945,1
unspecified,111234,9,4,tp,1,0,0,1,0,52.941031941031945,1
female,72905,4,4,kh,0,0,0,0,0,58.2914798206278,1
no_value,163062,20,4,cy,1,0,0,1,0,57.13002364066194,1
no_value,5321,0,4,ml,1,0,0,1,0,37.71428571428572,1
male,135250,14,4,ptc,0,0,0,0,0,25.36914600550964,1
male,635740,99,4,ptc,2,0,0,5,0,34.50924247915911,1
unspecified,3825,0,4,ylc,1,0,0,0,0,50.888888888888886,0
no_value,15255,3,4,tp,0,0,0,0,0,99.89189189189187,1
unspecified,88936,7,4,kh,2,0,1,2,1,25.78082191780822,1
female,39772,10,5,ptc,2,1,1,2,1,58.06015037593985,1
female,19139,6,5,tp,0,0,0,0,0,31.928571428571427,1
no_value,49275,10,5,tn,1,0,0,1,0,104.40836012861736,1
male,207471,12,5,phc,0,0,0,0,0,33.16969696969697,1
no_value,5475,0,5,chc,1,0,0,1,0,32.5,1
male,10278,3,5,tc,0,0,0,0,0,29.8,1
no_value,3825,0,5,tc,0,0,0,0,0,123.66666666666669,0
no_value,48180,18,5,tc,1,0,0,1,0,61.52049180327869,1
male,48363,2,5,ntpc,1,0,0,1,0,31.14666666666667,1
male,3236,0,5,tn,0,0,0,0,1,185.3571428571429,1
female,4776,0,5,tc,1,0,0,1,0,47.064516129032256,1
no_value,600,0,5,ptc,1,0,0,1,0,65.3,0
no_value,1950,0,6,kh,0,0,0,0,0,176.0,0
no_value,3908,0,6,kh,1,1,1,1,1,24.8125,0
no_value,3307,0,6,tn,0,0,0,0,0,139.0,0
female,346179,23,6,ptc,0,0,0,0,0,28.96686746987952,1
no_value,18779,3,6,hlc,0,0,0,0,0,35.0,1
no_value,975,0,6,kh,0,0,0,0,0,15.2,1
female,101761,11,6,ylc,1,0,0,1,0,20.379310344827587,1
no_value,6634,0,6,tp,0,0,0,0,0,26.375,1
male,92710,11,6,ptc,0,0,0,0,2,16.788235294117648,1
no_value,83607,30,6,kh,0,0,0,0,0,36.40137614678899,1
male,79959,29,6,kh,1,0,0,1,2,42.06511627906977,0
male,4463,0,6,tc,0,0,0,0,0,23.0,0
male,197703,24,6,ptc,0,0,0,0,1,26.65607476635514,1
no_value,50540,1,6,chc,0,0,0,0,0,7.119047619047619,1
no_value,26668,5,6,tn,1,0,0,1,0,73.74509803921569,1
no_value,39878,9,6,cy,1,0,0,1,0,62.4453125,1
female,18656,4,6,ty,1,0,0,0,0,36.53448275862069,1
unspecified,2400,0,7,chc,0,0,0,0,0,12.785714285714286,1
no_value,8235,2,7,hc,1,0,0,1,0,30.571428571428573,1
female,4745,0,7,chc,0,0,0,0,0,11.384615384615383,1
unspecified,7215,1,7,chc,0,0,0,0,0,37.53333333333333,1
male,79319,18,7,tp,4,0,1,3,1,84.99038461538461,1
unspecified,11355,1,7,chc,0,0,0,0,0,21.09302325581396,1
unspecified,7200,0,7,chc,0,0,0,0,0,15.1,1
unspecified,15247,1,7,chc,0,0,0,0,0,14.345454545454546,1
unspecified,15955,1,7,chc,0,0,0,0,0,13.0,1
male,22914,5,7,chc,0,0,0,0,0,16.2,1
male,81969,9,7,chc,0,0,0,0,0,24.18348623853211,1
unspecified,7725,0,7,chc,0,0,0,0,0,19.454545454545453,1
unspecified,17765,1,7,chc,0,0,0,0,0,7.121212121212121,1
no_value,11193,5,7,hc,1,0,0,1,0,39.3968253968254,0
unspecified,65100,3,7,chc,0,0,0,0,0,19.584615384615383,1
male,18375,1,7,chc,0,0,0,0,0,10.77777777777778,1
unspecified,8160,0,7,chc,0,0,0,0,0,12.15,1
no_value,16785,3,7,ntpc,0,0,0,0,0,102.35714285714286,1
no_value,8355,0,7,hc,1,0,0,1,0,22.729166666666668,1
male,30405,1,7,chc,0,0,0,0,0,10.47887323943662,1
no_value,11215,1,7,ty,2,0,0,2,0,29.516129032258064,1
no_value,5700,0,7,hc,1,0,0,1,0,42.39473684210526,1
female,17430,1,7,chc,0,0,0,0,0,19.2,1
no_value,34856,8,7,tp,0,0,0,0,0,106.85714285714286,1
unspecified,12697,1,7,chc,0,0,0,0,0,7.0625,1
female,12810,1,7,chc,0,0,0,0,0,10.951219512195122,1
no_value,11169,3,7,hc,0,0,0,0,0,22.428571428571427,1
unspecified,5835,0,7,chc,0,0,0,0,0,15.235294117647058,1
no_value,4700,0,7,chc,0,0,0,0,0,26.357142857142858,1
unspecified,13410,1,7,chc,0,0,0,0,0,10.0,1
female,13950,1,7,chc,0,0,0,0,0,14.0,1
female,6075,0,7,chc,0,0,0,0,0,19.52380952380953,1
male,34315,3,7,ty,1,0,0,0,0,27.366197183098592,1
unspecified,26573,1,7,chc,0,0,0,0,0,12.976190476190476,1
male,29285,4,7,tc,0,0,0,0,0,18.25609756097561,1
no_value,3525,0,7,tc,0,0,0,0,0,90.8,1
unspecified,35358,1,7,chc,0,0,0,0,0,27.9,1
unspecified,30060,1,7,chc,0,0,0,0,0,122.69811320754717,1
unspecified,3450,0,7,chc,0,0,0,0,0,13.352941176470589,1
male,98110,18,7,chc,0,0,0,0,0,12.53529411764706,1
unspecified,23325,1,7,chc,0,0,0,0,0,9.783783783783784,1
no_value,975,0,7,ty,1,0,0,2,0,43.0,0
unspecified,133135,22,7,chc,0,0,0,0,0,9.202290076335878,1
unspecified,12300,1,7,chc,0,0,0,0,0,10.067796610169491,1
male,43647,7,7,tc,0,0,0,0,0,14.210526315789474,1
female,13260,1,7,chc,0,0,0,0,0,12.037037037037036,1
unspecified,4425,0,7,chc,0,0,0,0,0,11.4,1
no_value,7020,0,7,hc,1,0,0,1,0,17.972972972972972,1
unspecified,6975,0,7,chc,0,0,0,0,0,14.1,1
unspecified,9195,0,7,chc,0,0,0,0,0,14.771428571428572,1
unspecified,24210,1,7,chc,0,0,0,0,0,10.840909090909092,1
unspecified,5625,0,7,chc,0,0,0,0,0,15.705882352941176,1
male,35210,1,7,chc,0,0,0,0,0,15.39864864864865,1
unspecified,30095,1,7,chc,0,0,0,0,0,20.22388059701493,1
no_value,25563,4,7,ntpc,0,0,0,0,0,30.196428571428573,1
male,12900,1,7,chc,0,0,0,0,0,6.085106382978723,1
no_value,23635,2,7,ty,0,0,0,0,0,28.89743589743589,1
unspecified,7800,0,7,chc,0,0,0,0,0,10.75,1
male,52909,14,7,ty,0,0,0,0,0,94.8076923076923,1
no_value,1520,0,7,hc,1,0,0,1,0,19.545454545454547,1
unspecified,23915,1,7,chc,0,0,0,0,0,6.253731343283582,1
unspecified,13920,1,7,chc,1,0,0,1,0,8.76595744680851,1
unspecified,10845,1,7,chc,0,0,0,0,0,16.48148148148148,1
female,56143,8,7,tc,0,0,0,0,0,65.71889400921658,1
unspecified,6960,0,7,chc,0,0,0,0,0,8.88888888888889,1
unspecified,17417,1,7,chc,0,0,0,0,0,10.14516129032258,1
unspecified,13110,1,7,chc,0,0,0,0,0,11.414634146341465,1
unspecified,235023,35,7,chc,0,0,0,0,0,18.21518987341772,1
unspecified,22965,2,7,chc,0,0,0,0,0,20.258064516129032,1
no_value,600,0,7,hc,1,0,0,1,0,46.75,1
no_value,2319,0,7,tc,0,0,0,0,0,53.583333333333336,1
no_value,7950,2,7,hc,1,0,0,1,0,37.12328767123287,1
no_value,24899,5,7,hc,1,0,0,1,0,30.178343949044585,1
unspecified,24183,2,7,chc,0,0,0,0,0,12.151162790697674,1
no_value,750,0,7,hc,1,0,0,1,0,59.0,0
female,8850,0,7,chc,0,0,0,0,0,18.2972972972973,1
male,12750,1,7,chc,0,0,0,0,0,11.0,1
no_value,907,0,7,tp,0,0,0,0,0,45.6,1
female,24640,1,7,chc,0,0,0,0,0,9.892857142857142,1
female,148028,13,7,tn,0,0,0,0,0,21.10880829015544,1
unspecified,11370,1,7,chc,0,0,0,0,0,8.566666666666666,1
male,5364,0,7,ty,1,0,0,1,0,8.666666666666666,1
male,11170,1,7,tp,0,0,0,0,0,11.685714285714283,1
female,25874,3,7,tp,0,0,0,0,0,19.026315789473685,1
male,29006,1,7,chc,0,0,0,0,0,10.441558441558442,1
male,574395,77,7,tp,2,0,0,2,0,33.850515463917525,1
unspecified,34740,1,7,chc,0,0,0,0,0,7.955555555555556,1
unspecified,3105,0,7,ty,1,0,0,1,0,8.5,1
unspecified,7110,0,7,chc,0,0,0,0,0,14.241379310344827,1
no_value,18565,3,7,hc,1,0,0,1,0,25.433333333333334,1
female,13140,1,7,chc,0,0,0,0,0,8.844827586206897,1
unspecified,5775,0,7,chc,0,0,0,0,0,10.964285714285714,1
male,13200,1,7,chc,0,0,0,0,0,12.43103448275862,1
unspecified,13399,1,7,chc,0,0,0,0,0,11.363636363636363,1
male,7725,0,7,chc,0,0,0,0,0,21.12903225806452,1
female,190861,26,7,kh,23,0,13,20,2,56.355731225296445,1
male,16645,1,7,chc,0,0,0,0,0,12.166666666666666,1
no_value,2603,0,8,tn,0,0,0,0,0,44.77777777777778,1
male,5550,0,8,hc,1,0,0,1,0,28.34375,1
no_value,20672,5,8,kh,0,0,0,0,0,108.27272727272728,1
male,20568,7,8,ty,1,0,0,0,0,22.089430894308943,1
male,351562,24,8,chc,1,0,0,0,0,10.66577896138482,1
female,15678,1,8,ty,0,0,0,0,0,73.61842105263158,1
no_value,18300,4,8,tc,1,0,0,0,0,24.291338582677167,1
male,20375,1,8,chc,0,0,0,0,0,7.6,1
female,24357,3,8,ty,1,0,0,0,0,42.09230769230769,1
female,13650,5,8,ntpc,1,0,0,1,0,41.34615384615385,1
male,82083,13,8,chc,0,0,0,0,0,8.21081081081081,1
male,34350,10,8,ty,1,0,0,0,0,17.81168831168831,1
unspecified,19462,2,8,ty,1,0,0,0,0,36.578947368421055,1
male,29459,10,8,ty,1,0,0,0,0,18.837988826815643,1
male,220952,38,8,tn,1,1,2,1,1,18.406153846153845,1
female,21003,4,8,ty,1,0,0,0,0,36.7125,1
no_value,12975,1,8,chc,0,0,0,0,0,12.285714285714286,1
male,43312,7,8,ntpc,0,0,0,0,1,95.3565573770492,1
male,168388,34,8,ty,1,0,0,0,1,54.31578947368421,1
unspecified,50889,10,8,tc,0,0,0,0,0,11.11038961038961,1
male,16725,1,8,chc,0,0,0,0,0,11.338235294117649,1
unspecified,5700,0,8,chc,0,0,0,0,0,11.0,1
female,20551,5,8,ty,1,0,0,0,0,33.6219512195122,1
no_value,7035,0,8,ntpc,0,0,0,0,0,7.5,1
no_value,12723,2,8,tp,0,0,0,0,0,103.92592592592592,1
male,46109,12,8,tp,0,0,0,0,0,21.033898305084747,1
female,10334,4,8,ylc,1,0,0,1,0,24.08108108108108,0
no_value,7739,0,8,ty,0,0,0,0,0,18.03703703703704,1
female,15904,4,8,ty,1,0,0,0,0,56.47727272727273,1
female,6105,0,8,chc,0,0,0,0,0,10.709677419354838,1
male,15960,2,8,ty,1,0,0,0,0,31.5,1
no_value,39759,8,8,ntpc,1,0,0,1,0,70.375,1
male,38696,9,8,ty,1,0,0,0,0,19.5655737704918,1
no_value,4936,0,8,tp,0,0,0,0,0,106.6,1
female,245521,17,8,chc,0,0,0,0,0,16.647465437788018,1
male,43652,1,8,chc,0,0,0,0,0,11.276785714285714,1
unspecified,30640,10,8,tn,0,0,0,0,0,27.49514563106796,1
female,17557,6,8,ty,1,0,0,0,0,35.83471074380165,1
unspecified,3600,1,8,ty,1,0,0,1,0,25.0,1
male,28050,5,8,ty,1,0,0,0,0,24.88679245283019,1
male,54212,14,8,ylc,1,0,0,1,0,49.88194444444444,1
no_value,15750,2,9,tc,1,0,0,0,0,61.5,1
no_value,2862,0,9,tc,1,0,0,1,0,32.166666666666664,1
unspecified,24174,1,9,chc,0,0,0,0,0,8.955223880597014,1
no_value,6863,2,9,tc,0,0,0,0,0,0.0,0
no_value,18730,4,9,tc,1,0,0,0,0,40.01075268817204,1
no_value,10650,4,9,ntpc,1,0,0,1,0,33.701492537313435,1
male,12525,4,9,ylc,1,0,0,1,0,32.69230769230769,1
no_value,3725,2,9,tp,0,0,0,0,0,16.2,1
no_value,31628,8,9,tp,1,0,0,1,0,104.0,1
no_value,49252,4,9,ntpc,1,0,0,1,0,12.670807453416147,1
female,133172,29,9,ml,1,0,0,1,0,91.5989932885906,1
no_value,9700,0,9,tp,1,0,0,1,0,49.66666666666666,1
no_value,15915,3,9,tc,1,0,0,0,0,34.56164383561644,1
no_value,26280,13,9,tc,1,0,0,0,0,25.38314176245211,0
no_value,522,0,9,tp,0,0,0,0,0,129.0,1
no_value,389,0,9,tc,1,0,0,1,0,45.333333333333336,1
unspecified,81620,8,9,tc,0,0,0,0,0,80.89808917197452,1
no_value,3105,0,10,kh,0,0,0,0,0,46.11764705882353,1
no_value,21514,7,10,kh,0,0,0,0,0,18.5,1
female,96446,29,10,cy,1,0,0,1,0,51.138888888888886,1
male,5280,0,10,ntpc,0,0,0,0,0,11.033333333333331,1
unspecified,27161,2,11,chc,0,0,0,0,0,11.305555555555555,1
no_value,1130,0,11,kh,0,0,0,0,0,18.5,1
male,53447,5,11,chc,0,0,0,0,0,8.113513513513514,1
male,1954,0,11,chc,0,0,0,0,0,11.9,1
no_value,11577,1,11,kh,0,0,0,0,0,49.583333333333336,1
unspecified,15463,1,1,ty,0,0,0,0,0,52.191489361702125,1
no_value,497,0,1,tn,0,0,0,0,0,27.0,1
male,142910,9,2,tn,0,0,0,0,0,38.22727272727273,1
no_value,7680,0,2,ty,0,0,0,0,0,12.0,1
no_value,4875,0,2,ntpc,1,0,0,0,0,67.625,0
no_value,11249,4,3,ntpc,0,0,0,0,0,86.6986301369863,0
no_value,1500,0,3,kh,0,0,0,0,0,0.0,0
no_value,100270,10,3,tc,0,0,0,0,0,53.72262773722628,1
female,10605,1,3,tp,0,0,0,0,0,22.35820895522388,1
no_value,13125,1,3,tp,0,0,0,0,0,27.08,1
no_value,16009,3,3,ty,0,0,0,0,0,37.023809523809526,1
no_value,12900,1,3,ntpc,0,0,0,0,0,75.77777777777777,1
no_value,20175,6,3,tp,0,0,0,0,0,46.71717171717172,1
no_value,3191,0,4,tp,0,0,0,0,0,34.15384615384615,1
no_value,8940,0,4,tc,0,0,0,0,0,103.94736842105264,1
male,23125,7,4,ntpc,0,0,0,0,0,46.125,1
female,13125,5,4,kh,0,0,0,0,1,17.65753424657534,0
female,1302,0,4,tn,0,0,0,0,0,14.2,1
male,59585,4,4,kh,0,0,0,0,0,41.12637362637363,1
female,72682,9,4,tc,0,0,0,0,0,47.045138888888886,1
male,100337,34,4,tc,19,1,23,28,1,29.66420664206642,1
no_value,6000,2,4,tc,0,0,0,0,0,58.0,1
male,16025,1,5,tc,0,0,0,0,0,37.73529411764706,1
female,99437,19,5,tc,1,0,0,2,0,34.397260273972606,1
female,23250,1,5,tc,2,0,0,2,0,8.321428571428571,1
no_value,9701,7,5,tc,0,0,0,0,0,129.0,0
male,95975,9,5,hc,1,0,0,1,1,16.72641509433962,1
female,8330,0,5,tp,0,0,0,0,0,67.70588235294117,1
male,44234,2,5,tn,0,0,10,0,1,39.87116564417178,1
male,144906,17,5,ntpc,2,0,0,2,0,23.6,1
no_value,8557,1,5,tp,0,0,0,0,0,44.833333333333336,1
no_value,2850,1,5,ntpc,2,0,0,2,0,130.83333333333334,1
no_value,31732,3,6,tc,1,0,0,1,0,108.1,1
no_value,8442,1,6,tn,0,0,0,0,0,41.833333333333336,1
no_value,11625,1,6,ntpc,0,0,0,0,0,10.161290322580646,1
female,13725,3,6,ntpc,0,0,0,0,0,55.63157894736842,1
male,23837,4,6,tc,0,0,0,0,0,57.675,1
no_value,600,0,6,kh,0,0,0,0,0,48.142857142857146,1
no_value,20785,1,6,ntpc,0,0,0,0,0,19.151898734177216,1
male,24431,2,7,tc,0,0,0,0,0,34.04,1
no_value,34192,10,7,ntpc,0,0,0,0,0,86.04040404040404,1
no_value,18374,4,7,kh,0,0,0,0,0,127.69736842105264,1
male,73860,15,7,tn,1,0,0,1,0,39.04545454545455,1
